TimeStep: 95213, m: 389.69, v: 0.04, y: 0.69, k: 60.97 
TimeStep: 95214, m: 389.69, v: 0.03, y: 0.35, k: 14.13 
TimeStep: 95215, m: 389.73, v: 0.01, y: -0.00, k: 1.00 
TimeStep: 95216, m: 389.66, v: 0.02, y: 1.55, k: 4.64 
TimeStep: 95217, m: 389.71, v: 0.02, y: 0.39, k: 2.95 
TimeStep: 95218, m: 389.68, v: 0.01, y: 0.20, k: 1.73 
TimeStep: 95219, m: 389.68, v: 0.01, y: 0.32, k: 3.17 
TimeStep: 95220, m: 389.67, v: 0.01, y: 1.35, k: 4.43 
TimeStep: 95221, m: 389.65, v: 0.01, y: 1.34, k: 2.91 
TimeStep: 95222, m: 389.61, v: 0.01, y: 1.31, k: 5.17 
TimeStep: 95223, m: 389.59, v: 0.01, y: 1.34, k: 4.17 
TimeStep: 95224, m: 389.62, v: 0.01, y: 1.96, k: 8.88 
TimeStep: 95225, m: 389.62, v: 0.01, y: 0.64, k: 3.49 
TimeStep: 95226, m: 389.60, v: 0.01, y: 2.37, k: 8.83 
TimeStep: 95227, m: 389.68, v: 0.02, y: 1.52, k: 22.07 
TimeStep: 95228, m: 389.61, v: 0.01, y: 1.68, k: 3.84 
TimeStep: 95230, m: 389.67, v: 0.11, y: 0.51, k: 35.33 
TimeStep: 95231, m: 389.16, v: 1.01, y: -1.13, k: 2.31 
TimeStep: 95232, m: 389.69, v: 0.01, y: 0.23, k: 2.01 
TimeStep: 95233, m: 389.63, v: 0.01, y: 1.09, k: 2.57 
TimeStep: 95234, m: 389.74, v: 0.03, y: 0.84, k: 20.01 
TimeStep: 95235, m: 389.69, v: 0.02, y: 0.94, k: 18.07 
TimeStep: 95236, m: 389.61, v: 0.02, y: 0.58, k: 3.10 
TimeStep: 95237, m: 389.58, v: 0.02, y: 2.01, k: 7.81 
TimeStep: 95238, m: 389.60, v: 0.04, y: -7.24, k: 119.42 
TimeStep: 95239, m: 389.62, v: 0.02, y: -0.06, k: 1.44 
TimeStep: 95240, m: 389.60, v: 0.03, y: 0.10, k: 1.62 
TimeStep: 95241, m: 389.55, v: 0.03, y: -0.03, k: 24.40 
TimeStep: 95242, m: 389.57, v: 0.02, y: 1.95, k: 8.39 
TimeStep: 95243, m: 389.50, v: 0.06, y: 9.34, k: 131.71 
TimeStep: 95244, m: 389.54, v: 0.02, y: 1.34, k: 16.36 
TimeStep: 95245, m: 389.58, v: 0.01, y: 0.01, k: 1.44 
TimeStep: 95246, m: 389.56, v: 0.01, y: 0.83, k: 1.75 
TimeStep: 95247, m: 389.58, v: 0.02, y: 0.83, k: 4.12 
TimeStep: 95248, m: 389.62, v: 0.02, y: 0.42, k: 3.02 
TimeStep: 95249, m: 389.62, v: 0.01, y: -0.50, k: 1.42 
TimeStep: 95250, m: 389.30, v: 7.84, y: -11.01, k: 122.53 
TimeStep: 95251, m: 389.53, v: 0.01, y: 0.36, k: 2.91 
TimeStep: 95252, m: 389.48, v: 0.01, y: 0.49, k: 1.55 
TimeStep: 95253, m: 389.47, v: 0.09, y: -6.54, k: 77.16 
TimeStep: 95254, m: 389.46, v: 0.01, y: -1.42, k: 6.19 
TimeStep: 95255, m: 389.49, v: 0.01, y: -0.04, k: 1.22 
TimeStep: 95256, m: 389.49, v: 0.01, y: 0.00, k: 2.80 
TimeStep: 95257, m: 389.52, v: 0.01, y: 0.72, k: 1.84 
TimeStep: 95258, m: 389.50, v: 0.02, y: -0.58, k: 7.20 
TimeStep: 95259, m: 389.29, v: 0.06, y: 0.69, k: 1.81 
TimeStep: 95300, m: 389.50, v: 0.04, y: 0.77, k: 15.25 
TimeStep: 95301, m: 389.51, v: 0.07, y: -7.87, k: 106.61 
TimeStep: 95302, m: 389.57, v: 0.01, y: 0.32, k: 1.38 
TimeStep: 95303, m: 389.56, v: 0.02, y: 1.56, k: 7.98 
TimeStep: 95304, m: 389.55, v: 0.01, y: 1.23, k: 2.64 
TimeStep: 95305, m: 389.68, v: 0.05, y: 0.19, k: 106.81 
TimeStep: 95306, m: 389.71, v: 0.01, y: -0.25, k: 1.76 
TimeStep: 95307, m: 389.66, v: 0.06, y: -7.00, k: 99.97 
TimeStep: 95308, m: 389.71, v: 0.02, y: 0.60, k: 2.79 
TimeStep: 95309, m: 389.71, v: 0.01, y: -0.32, k: 4.40 
TimeStep: 95311, m: 389.72, v: 0.01, y: 0.50, k: 1.45 
TimeStep: 95312, m: 389.66, v: 0.00, y: 3.02, k: 10.09 
TimeStep: 95313, m: 389.75, v: 0.05, y: -0.04, k: 52.30 
TimeStep: 95314, m: 389.73, v: 0.01, y: 0.45, k: 1.47 
TimeStep: 95315, m: 389.71, v: 0.01, y: 0.77, k: 1.89 
TimeStep: 95316, m: 389.79, v: 0.02, y: 0.89, k: 2.34 
TimeStep: 95317, m: 389.79, v: 0.03, y: 0.35, k: 1.80 
TimeStep: 95319, m: 389.80, v: 0.03, y: -7.13, k: 180.15 
TimeStep: 95320, m: 389.82, v: 0.03, y: -1.51, k: 121.48 
TimeStep: 95321, m: 389.71, v: 0.00, y: NaN, k: NaN 
TimeStep: 95322, m: 389.84, v: 0.00, y: -0.59, k: 5.77 
TimeStep: 95323, m: 389.86, v: 0.03, y: 10.53, k: 201.57 
TimeStep: 95324, m: 389.92, v: 0.02, y: 8.17, k: 177.85 
TimeStep: 95325, m: 389.96, v: 0.01, y: -0.13, k: 42.78 
TimeStep: 95326, m: 389.97, v: 0.01, y: -1.59, k: 10.45 
TimeStep: 95327, m: 389.94, v: 0.02, y: -2.16, k: 8.14 
TimeStep: 95328, m: 389.96, v: 0.01, y: -1.55, k: 8.99 
TimeStep: 95329, m: 389.94, v: 0.00, y: NaN, k: NaN 
TimeStep: 95330, m: 389.96, v: 0.03, y: 1.97, k: 36.94 
TimeStep: 95331, m: 389.74, v: 0.42, y: -3.16, k: 11.18 
TimeStep: 95332, m: 389.94, v: 0.01, y: -0.61, k: 1.55 
TimeStep: 95333, m: 389.95, v: 0.01, y: -1.27, k: 7.20 
TimeStep: 95334, m: 389.92, v: 0.01, y: -2.60, k: 22.45 
TimeStep: 95335, m: 389.90, v: 0.03, y: -2.90, k: 14.65 
TimeStep: 95336, m: 389.92, v: 0.02, y: 2.10, k: 34.52 
TimeStep: 95337, m: 389.86, v: 0.14, y: -4.49, k: 32.48 
TimeStep: 95338, m: 389.85, v: 0.05, y: 1.12, k: 16.74 
TimeStep: 95339, m: 389.49, v: 1.27, y: -0.86, k: 2.94 
TimeStep: 95340, m: 389.91, v: 0.01, y: -0.90, k: 3.71 
TimeStep: 95341, m: 389.93, v: 0.01, y: -0.26, k: 2.20 
TimeStep: 95342, m: 389.91, v: 0.01, y: -1.56, k: 6.14 
TimeStep: 95343, m: 389.60, v: 1.10, y: -1.08, k: 3.78 
TimeStep: 95344, m: 389.94, v: 0.01, y: -0.24, k: 3.02 
TimeStep: 95345, m: 389.95, v: 0.01, y: -2.34, k: 10.56 
TimeStep: 95346, m: 389.93, v: 0.01, y: 1.95, k: 6.43 
TimeStep: 95347, m: 389.97, v: 0.01, y: -2.53, k: 14.19 
TimeStep: 95348, m: 389.97, v: 0.00, y: -2.13, k: 6.59 
TimeStep: 95349, m: 389.94, v: 0.00, y: 0.22, k: 1.05 
TimeStep: 95350, m: 389.97, v: 0.01, y: -2.12, k: 12.08 
TimeStep: 95351, m: 389.95, v: 0.01, y: -1.71, k: 8.85 
TimeStep: 95352, m: 389.94, v: 0.01, y: 0.41, k: 2.89 
TimeStep: 95353, m: 389.96, v: 0.01, y: -2.88, k: 53.54 
TimeStep: 95354, m: 389.96, v: 0.02, y: -0.02, k: 43.90 
TimeStep: 95355, m: 389.92, v: 0.01, y: -0.74, k: 2.15 
TimeStep: 95358, m: 389.89, v: 0.00, y: NaN, k: NaN 
TimeStep: 95400, m: 389.90, v: 0.29, y: -2.95, k: 16.71 
TimeStep: 95401, m: 388.21, v: 52.62, y: -3.91, k: 16.27 
TimeStep: 95402, m: 389.98, v: 0.00, y: -1.75, k: 4.06 
TimeStep: 95403, m: 389.95, v: 0.01, y: -1.61, k: 4.54 
TimeStep: 95404, m: 389.92, v: 0.01, y: -1.24, k: 4.52 
TimeStep: 95405, m: 390.59, v: 19.57, y: 6.71, k: 46.00 
TimeStep: 95406, m: 389.96, v: 0.00, y: -0.26, k: 2.50 
TimeStep: 95407, m: 389.98, v: 0.00, y: -0.23, k: 2.00 
TimeStep: 95408, m: 389.97, v: 0.01, y: -0.11, k: 2.72 
TimeStep: 95409, m: 390.05, v: 0.02, y: 0.90, k: 14.66 
TimeStep: 95410, m: 390.10, v: 0.04, y: -6.33, k: 126.58 
TimeStep: 95411, m: 390.13, v: 0.30, y: -1.19, k: 18.63 
TimeStep: 95412, m: 390.04, v: 0.01, y: -1.70, k: 36.17 
TimeStep: 95413, m: 390.03, v: 0.16, y: -4.52, k: 31.86 
TimeStep: 95414, m: 390.09, v: 0.07, y: -0.94, k: 77.56 
TimeStep: 95415, m: 390.09, v: 0.02, y: -1.66, k: 13.16 
TimeStep: 95416, m: 390.16, v: 0.04, y: -4.23, k: 67.38 
TimeStep: 95417, m: 390.16, v: 0.02, y: 0.17, k: 1.73 
TimeStep: 95418, m: 390.18, v: 0.02, y: 0.15, k: 1.60 
TimeStep: 95419, m: 390.14, v: 0.02, y: 0.25, k: 1.72 
TimeStep: 95420, m: 390.16, v: 0.03, y: 0.06, k: 8.40 
TimeStep: 95421, m: 390.08, v: 0.02, y: -0.17, k: 1.99 
TimeStep: 95422, m: 390.12, v: 0.02, y: 0.12, k: 1.71 
TimeStep: 95423, m: 390.17, v: 0.01, y: 0.09, k: 2.09 
TimeStep: 95424, m: 390.06, v: 0.00, y: NaN, k: NaN 
TimeStep: 95425, m: 390.12, v: 0.01, y: -0.16, k: 1.14 
TimeStep: 95426, m: 390.20, v: 0.02, y: -1.01, k: 17.36 
TimeStep: 95427, m: 390.11, v: 0.02, y: 0.05, k: 2.24 
TimeStep: 95428, m: 390.14, v: 0.12, y: -4.72, k: 39.97 
TimeStep: 95429, m: 390.04, v: 0.01, y: 0.43, k: 2.89 
TimeStep: 95430, m: 390.09, v: 0.01, y: -0.62, k: 2.31 
TimeStep: 95431, m: 390.17, v: 0.03, y: 0.39, k: 132.37 
TimeStep: 95432, m: 390.27, v: 0.01, y: -2.16, k: 36.07 
TimeStep: 95433, m: 390.21, v: 0.01, y: -0.65, k: 2.36 
TimeStep: 95434, m: 390.19, v: 0.01, y: -1.41, k: 39.55 
TimeStep: 95435, m: 390.22, v: 0.01, y: -2.43, k: 36.08 
TimeStep: 95436, m: 390.31, v: 0.02, y: 8.02, k: 158.84 
TimeStep: 95437, m: 390.31, v: 0.03, y: -14.76, k: 339.20 
TimeStep: 95438, m: 390.31, v: 0.01, y: -0.91, k: 5.11 
TimeStep: 95439, m: 390.25, v: 0.00, y: 4.59, k: 22.04 
TimeStep: 95440, m: 390.32, v: 0.01, y: -0.79, k: 2.07 
TimeStep: 95441, m: 390.35, v: 0.01, y: -3.38, k: 17.70 
TimeStep: 95442, m: 390.33, v: 0.01, y: -1.37, k: 5.54 
TimeStep: 95443, m: 390.32, v: 0.08, y: -5.07, k: 48.49 
TimeStep: 95444, m: 390.38, v: 0.01, y: 1.49, k: 29.46 
TimeStep: 95445, m: 390.32, v: 0.08, y: -4.83, k: 75.64 
TimeStep: 95446, m: 390.28, v: 0.01, y: -1.09, k: 7.53 
TimeStep: 95447, m: 390.24, v: 0.01, y: 0.28, k: 3.97 
TimeStep: 95448, m: 390.24, v: 0.10, y: -7.64, k: 95.27 
TimeStep: 95449, m: 390.22, v: 0.04, y: -2.14, k: 8.28 
TimeStep: 95450, m: 390.25, v: 0.06, y: -9.12, k: 146.54 
TimeStep: 95451, m: 390.29, v: 0.01, y: -0.62, k: 5.52 
TimeStep: 95452, m: 390.30, v: 0.02, y: -1.27, k: 8.94 
TimeStep: 95453, m: 390.29, v: 0.04, y: -11.82, k: 243.99 
TimeStep: 95454, m: 390.34, v: 0.01, y: 1.83, k: 21.88 
TimeStep: 95455, m: 390.34, v: 0.01, y: -0.84, k: 16.78 
TimeStep: 95456, m: 390.39, v: 0.03, y: 5.59, k: 110.56 
TimeStep: 95457, m: 390.42, v: 0.00, y: -0.70, k: 1.88 
TimeStep: 95458, m: 390.27, v: 0.03, y: -1.27, k: 5.29 
TimeStep: 95459, m: 390.31, v: 0.04, y: -0.99, k: 4.16 
TimeStep: 95500, m: 390.31, v: 0.05, y: -1.03, k: 6.54 
TimeStep: 95501, m: 390.18, v: 0.05, y: 0.17, k: 1.23 
TimeStep: 95502, m: 390.37, v: 0.00, y: 0.41, k: 1.17 
TimeStep: 95503, m: 390.29, v: 0.02, y: -0.38, k: 2.49 
TimeStep: 95504, m: 390.23, v: 0.02, y: -0.45, k: 2.23 
TimeStep: 95505, m: 390.28, v: 0.01, y: -0.92, k: 3.24 
TimeStep: 95506, m: 390.09, v: 0.03, y: 1.28, k: 2.63 
TimeStep: 95507, m: 390.26, v: 0.02, y: -0.57, k: 2.76 
TimeStep: 95508, m: 390.28, v: 0.02, y: -1.12, k: 22.63 
TimeStep: 95509, m: 390.24, v: 0.01, y: -0.07, k: 2.89 
TimeStep: 95510, m: 390.26, v: 0.01, y: 0.34, k: 1.45 
TimeStep: 95511, m: 390.27, v: 0.08, y: -2.45, k: 49.38 
TimeStep: 95512, m: 390.35, v: 0.01, y: -1.32, k: 22.63 
TimeStep: 95513, m: 390.41, v: 0.05, y: 0.65, k: 74.30 
TimeStep: 95514, m: 390.44, v: 0.03, y: -16.85, k: 389.70 
TimeStep: 95515, m: 390.45, v: 0.00, y: -0.33, k: 8.08 
TimeStep: 95516, m: 390.47, v: 0.01, y: 0.70, k: 47.30 
TimeStep: 95517, m: 390.48, v: 0.00, y: -1.27, k: 5.06 
TimeStep: 95518, m: 390.53, v: 0.05, y: 1.09, k: 13.38 
TimeStep: 95519, m: 390.57, v: 0.02, y: -0.35, k: 18.04 
TimeStep: 95520, m: 390.63, v: 0.01, y: -0.52, k: 63.35 
TimeStep: 95521, m: 390.83, v: 3.13, y: 16.41, k: 276.42 
TimeStep: 95522, m: 390.77, v: 0.03, y: 0.43, k: 16.46 
TimeStep: 95523, m: 390.82, v: 0.02, y: -0.09, k: 1.64 
TimeStep: 95524, m: 390.85, v: 0.03, y: -2.69, k: 64.55 
TimeStep: 95525, m: 390.79, v: 0.07, y: -2.50, k: 44.20 
TimeStep: 95526, m: 390.74, v: 0.04, y: -2.87, k: 12.32 
TimeStep: 95527, m: 390.70, v: 0.32, y: -4.12, k: 20.05 
TimeStep: 95528, m: 390.77, v: 0.01, y: 0.21, k: 3.78 
TimeStep: 95529, m: 390.75, v: 0.00, y: -0.32, k: 2.00 
TimeStep: 95530, m: 390.78, v: 0.02, y: -1.27, k: 6.97 
TimeStep: 95531, m: 390.72, v: 0.02, y: -6.96, k: 146.26 
TimeStep: 95532, m: 390.72, v: 0.01, y: -0.41, k: 1.40 
TimeStep: 95533, m: 390.76, v: 0.01, y: -1.13, k: 3.02 
TimeStep: 95534, m: 390.80, v: 0.01, y: 3.31, k: 34.78 
TimeStep: 95535, m: 390.71, v: 0.05, y: -6.72, k: 92.10 
TimeStep: 95536, m: 390.65, v: 0.03, y: -0.43, k: 18.06 
TimeStep: 95537, m: 390.56, v: 0.01, y: 1.30, k: 2.89 
TimeStep: 95538, m: 390.62, v: 0.05, y: 6.48, k: 92.69 
TimeStep: 95539, m: 390.55, v: 0.08, y: -4.57, k: 57.62 
TimeStep: 95540, m: 390.65, v: 0.04, y: 0.77, k: 2.53 
TimeStep: 95541, m: 390.64, v: 0.03, y: 0.68, k: 3.24 
TimeStep: 95542, m: 390.58, v: 0.01, y: 0.26, k: 1.14 
TimeStep: 95543, m: 390.51, v: 0.02, y: -0.79, k: 2.84 
TimeStep: 95544, m: 390.54, v: 0.07, y: 0.37, k: 2.32 
TimeStep: 95545, m: 390.61, v: 0.06, y: 0.40, k: 2.21 
TimeStep: 95546, m: 390.56, v: 0.08, y: -3.71, k: 42.15 
TimeStep: 95547, m: 390.57, v: 0.03, y: -1.43, k: 33.04 
TimeStep: 95548, m: 390.55, v: 0.01, y: -0.88, k: 3.11 
TimeStep: 95549, m: 390.57, v: 0.01, y: -0.75, k: 3.45 
TimeStep: 95550, m: 390.56, v: 0.01, y: -0.79, k: 3.74 
TimeStep: 95551, m: 390.58, v: 0.00, y: 1.06, k: 3.56 
TimeStep: 95552, m: 390.54, v: 0.01, y: -0.30, k: 4.28 
TimeStep: 95553, m: 390.67, v: 1.41, y: 24.53, k: 618.26 
TimeStep: 95554, m: 390.64, v: 0.01, y: -0.67, k: 2.16 
TimeStep: 95555, m: 390.58, v: 0.28, y: -2.28, k: 13.57 
TimeStep: 95556, m: 390.63, v: 0.00, y: -0.23, k: 1.07 
TimeStep: 95557, m: 390.65, v: 0.01, y: -0.54, k: 17.12 
TimeStep: 95558, m: 390.63, v: 0.07, y: -3.80, k: 48.20 
TimeStep: 95559, m: 390.62, v: 0.16, y: -3.27, k: 26.85 
TimeStep: 95600, m: 390.63, v: 0.01, y: -5.32, k: 54.81 
TimeStep: 95601, m: 390.68, v: 0.01, y: 0.71, k: 49.66 
TimeStep: 95602, m: 390.73, v: 0.02, y: 0.29, k: 3.76 
TimeStep: 95603, m: 390.70, v: 0.02, y: 0.12, k: 5.38 
TimeStep: 95604, m: 390.67, v: 0.00, y: 0.01, k: 2.19 
TimeStep: 95605, m: 390.75, v: 0.02, y: 0.82, k: 2.28 
TimeStep: 95606, m: 390.73, v: 0.01, y: 0.94, k: 55.74 
TimeStep: 95607, m: 390.76, v: 0.10, y: -1.50, k: 61.17 
TimeStep: 95608, m: 390.76, v: 0.00, y: -1.51, k: 5.02 
TimeStep: 95609, m: 390.76, v: 0.07, y: -8.26, k: 75.52 
TimeStep: 95610, m: 390.77, v: 0.01, y: 0.63, k: 3.15 
TimeStep: 95611, m: 390.74, v: 0.06, y: -6.19, k: 73.17 
TimeStep: 95612, m: 390.78, v: 0.00, y: -0.85, k: 3.21 
TimeStep: 95613, m: 390.79, v: 0.04, y: -5.31, k: 77.87 
TimeStep: 95614, m: 390.78, v: 0.01, y: 1.39, k: 38.25 
TimeStep: 95615, m: 390.76, v: 0.03, y: -1.79, k: 35.41 
TimeStep: 95616, m: 390.75, v: 0.09, y: -5.28, k: 47.26 
TimeStep: 95617, m: 390.76, v: 0.00, y: -0.51, k: 2.79 
TimeStep: 95618, m: 390.80, v: 0.00, y: -1.64, k: 6.51 
TimeStep: 95619, m: 390.77, v: 0.00, y: -0.06, k: 4.91 
TimeStep: 95620, m: 390.80, v: 0.00, y: 1.08, k: 5.38 
TimeStep: 95621, m: 390.84, v: 0.01, y: 0.65, k: 48.25 
TimeStep: 95622, m: 390.84, v: 0.01, y: -0.16, k: 1.59 
TimeStep: 95623, m: 390.82, v: 0.03, y: -4.11, k: 71.85 
TimeStep: 95624, m: 390.83, v: 0.01, y: 0.05, k: 2.74 
TimeStep: 95625, m: 390.82, v: 0.06, y: -6.53, k: 73.69 
TimeStep: 95626, m: 390.85, v: 0.03, y: 6.20, k: 133.28 
TimeStep: 95627, m: 390.88, v: 0.01, y: -0.78, k: 2.47 
TimeStep: 95628, m: 390.90, v: 0.01, y: -1.10, k: 2.80 
TimeStep: 95629, m: 390.86, v: 0.01, y: -1.16, k: 4.30 
TimeStep: 95630, m: 390.77, v: 0.01, y: -1.17, k: 3.50 
TimeStep: 95631, m: 390.89, v: 0.04, y: -8.19, k: 81.91 
TimeStep: 95632, m: 390.91, v: 0.01, y: -0.74, k: 2.55 
TimeStep: 95633, m: 390.92, v: 0.03, y: -13.40, k: 273.17 
TimeStep: 95634, m: 390.93, v: 0.01, y: 0.53, k: 44.70 
TimeStep: 95635, m: 390.96, v: 0.01, y: -1.55, k: 4.69 
TimeStep: 95636, m: 390.96, v: 0.03, y: -15.03, k: 271.84 
TimeStep: 95637, m: 390.98, v: 0.01, y: -1.39, k: 75.04 
TimeStep: 95638, m: 390.98, v: 0.01, y: 7.13, k: 250.32 
TimeStep: 95639, m: 390.97, v: 0.00, y: -0.88, k: 2.10 
TimeStep: 95640, m: 390.99, v: 0.00, y: -1.24, k: 4.23 
TimeStep: 95641, m: 390.98, v: 0.01, y: -3.03, k: 10.33 
TimeStep: 95642, m: 391.03, v: 0.04, y: -1.50, k: 104.20 
TimeStep: 95643, m: 391.02, v: 0.02, y: -0.54, k: 36.94 
TimeStep: 95644, m: 391.07, v: 0.02, y: -3.85, k: 94.57 
TimeStep: 95645, m: 391.05, v: 0.02, y: 0.61, k: 2.18 
TimeStep: 95646, m: 391.00, v: 0.00, y: 2.27, k: 6.14 
TimeStep: 95647, m: 391.04, v: 0.01, y: 0.90, k: 4.35 
TimeStep: 95648, m: 391.05, v: 0.02, y: 0.67, k: 2.43 
TimeStep: 95649, m: 390.99, v: 0.01, y: 1.10, k: 4.60 
TimeStep: 95650, m: 391.00, v: 0.01, y: -1.12, k: 39.91 
TimeStep: 95651, m: 391.04, v: 0.01, y: -2.05, k: 41.50 
TimeStep: 95652, m: 391.01, v: 0.01, y: 0.35, k: 1.29 
TimeStep: 95654, m: 391.00, v: 0.01, y: 1.56, k: 5.36 
TimeStep: 95655, m: 391.15, v: 3.36, y: 9.20, k: 269.87 
TimeStep: 95656, m: 392.06, v: 29.75, y: 5.06, k: 26.61 
TimeStep: 95657, m: 391.06, v: 0.01, y: -0.99, k: 3.55 
TimeStep: 95658, m: 391.07, v: 0.00, y: -0.44, k: 1.48 
TimeStep: 95659, m: 391.35, v: 6.95, y: 10.99, k: 122.09 
TimeStep: 95700, m: 391.10, v: 0.01, y: -3.30, k: 73.13 
TimeStep: 95701, m: 391.08, v: 0.01, y: -0.46, k: 3.92 
TimeStep: 95702, m: 391.09, v: 0.00, y: -0.31, k: 1.30 
TimeStep: 95703, m: 391.11, v: 0.00, y: -0.58, k: 1.36 
TimeStep: 95704, m: 391.07, v: 0.01, y: 0.23, k: 2.06 
TimeStep: 95705, m: 391.07, v: 0.01, y: -0.49, k: 5.77 
TimeStep: 95706, m: 391.06, v: 0.15, y: -6.55, k: 64.10 
TimeStep: 95707, m: 391.08, v: 0.01, y: -0.41, k: 4.44 
TimeStep: 95708, m: 391.03, v: 0.00, y: NaN, k: NaN 
TimeStep: 95709, m: 391.10, v: 0.01, y: -1.04, k: 8.35 
TimeStep: 95710, m: 391.09, v: 0.01, y: -0.79, k: 5.20 
TimeStep: 95711, m: 391.07, v: 0.01, y: -3.51, k: 27.51 
TimeStep: 95712, m: 391.11, v: 0.02, y: -0.25, k: 41.76 
TimeStep: 95713, m: 391.08, v: 0.01, y: 3.18, k: 40.12 
TimeStep: 95714, m: 391.09, v: 0.01, y: 0.22, k: 21.52 
TimeStep: 95715, m: 391.12, v: 0.01, y: 0.15, k: 38.58 
TimeStep: 95716, m: 391.12, v: 0.01, y: -0.21, k: 2.43 
TimeStep: 95717, m: 391.15, v: 0.01, y: 1.11, k: 24.41 
TimeStep: 95718, m: 391.06, v: 0.02, y: 0.20, k: 1.56 
TimeStep: 95719, m: 391.20, v: 0.00, y: -0.85, k: 2.51 
TimeStep: 95720, m: 391.18, v: 0.02, y: 0.67, k: 41.25 
TimeStep: 95721, m: 391.17, v: 0.01, y: -0.31, k: 1.74 
TimeStep: 95722, m: 391.11, v: 0.02, y: -2.54, k: 20.14 
TimeStep: 95723, m: 391.15, v: 0.01, y: -2.24, k: 37.51 
TimeStep: 95724, m: 391.15, v: 0.01, y: -0.39, k: 2.55 
TimeStep: 95725, m: 391.17, v: 0.00, y: -0.15, k: 1.61 
TimeStep: 95726, m: 391.20, v: 0.05, y: 5.89, k: 85.08 
TimeStep: 95727, m: 391.16, v: 0.01, y: -1.40, k: 4.35 
TimeStep: 95728, m: 391.16, v: 0.00, y: -0.17, k: 1.66 
TimeStep: 95729, m: 391.13, v: 0.01, y: -2.91, k: 50.35 
TimeStep: 95730, m: 391.11, v: 0.01, y: -0.13, k: 2.71 
TimeStep: 95731, m: 391.12, v: 0.04, y: -2.01, k: 53.90 
TimeStep: 95732, m: 391.14, v: 0.00, y: 0.28, k: 2.01 
TimeStep: 95733, m: 391.12, v: 0.03, y: -3.58, k: 85.61 
TimeStep: 95734, m: 391.11, v: 0.01, y: -0.61, k: 3.47 
TimeStep: 95735, m: 391.13, v: 0.01, y: -1.18, k: 4.70 
TimeStep: 95736, m: 391.10, v: 0.02, y: -0.65, k: 2.52 
TimeStep: 95737, m: 391.09, v: 0.01, y: -0.14, k: 1.66 
TimeStep: 95738, m: 391.03, v: 0.12, y: -0.27, k: 41.87 
TimeStep: 95739, m: 390.97, v: 0.02, y: -4.66, k: 34.48 
TimeStep: 95740, m: 390.98, v: 0.02, y: -2.04, k: 106.92 
TimeStep: 95741, m: 391.00, v: 0.01, y: 0.79, k: 3.75 
TimeStep: 95742, m: 390.99, v: 0.04, y: -13.10, k: 223.96 
TimeStep: 95743, m: 391.00, v: 0.02, y: -0.57, k: 44.31 
TimeStep: 95744, m: 390.99, v: 0.00, y: 0.41, k: 1.28 
TimeStep: 95745, m: 390.99, v: 0.01, y: 0.90, k: 2.67 
TimeStep: 95746, m: 391.00, v: 0.00, y: 0.55, k: 1.73 
TimeStep: 95747, m: 390.98, v: 0.00, y: 0.44, k: 1.96 
TimeStep: 95748, m: 391.01, v: 0.01, y: -0.14, k: 1.45 
TimeStep: 95749, m: 391.05, v: 0.00, y: -0.19, k: 1.24 
TimeStep: 95750, m: 390.98, v: 0.05, y: 6.33, k: 92.76 
TimeStep: 95751, m: 390.91, v: 0.03, y: -4.69, k: 24.91 
TimeStep: 95752, m: 390.94, v: 0.00, y: -1.25, k: 4.33 
TimeStep: 95753, m: 391.00, v: 0.01, y: 3.13, k: 34.54 
TimeStep: 95754, m: 391.06, v: 0.01, y: -5.74, k: 59.67 
TimeStep: 95755, m: 391.05, v: 0.02, y: 0.78, k: 40.69 
TimeStep: 95756, m: 391.04, v: 0.01, y: 0.05, k: 1.62 
TimeStep: 95757, m: 391.02, v: 0.01, y: 0.31, k: 1.56 
TimeStep: 95758, m: 391.05, v: 0.01, y: 0.38, k: 1.41 
TimeStep: 95759, m: 391.04, v: 0.00, y: 0.02, k: 1.66 
TimeStep: 95800, m: 391.04, v: 0.01, y: -0.35, k: 2.95 
TimeStep: 95801, m: 391.04, v: 0.02, y: 0.81, k: 43.49 
TimeStep: 95802, m: 391.06, v: 0.01, y: -1.61, k: 63.42 
TimeStep: 95803, m: 391.06, v: 0.01, y: -1.55, k: 57.31 
TimeStep: 95804, m: 391.01, v: 0.02, y: -5.41, k: 36.40 
TimeStep: 95805, m: 391.02, v: 0.02, y: -5.10, k: 39.98 
TimeStep: 95806, m: 391.03, v: 0.03, y: -0.75, k: 27.20 
TimeStep: 95807, m: 391.03, v: 0.00, y: -0.13, k: 1.02 
TimeStep: 95808, m: 390.98, v: 0.01, y: -1.15, k: 36.74 
TimeStep: 95809, m: 390.98, v: 0.01, y: -0.03, k: 1.78 
TimeStep: 95810, m: 390.90, v: 0.03, y: -3.63, k: 177.92 
TimeStep: 95811, m: 390.83, v: 0.02, y: -7.72, k: 160.48 
TimeStep: 95812, m: 390.83, v: 0.01, y: 1.12, k: 3.77 
TimeStep: 95813, m: 390.82, v: 0.03, y: 0.20, k: 75.89 
TimeStep: 95814, m: 390.85, v: 0.01, y: 0.73, k: 2.94 
TimeStep: 95815, m: 390.81, v: 0.01, y: 0.72, k: 1.71 
TimeStep: 95816, m: 390.95, v: 0.03, y: -0.01, k: 1.59 
TimeStep: 95817, m: 390.85, v: 0.03, y: -0.15, k: 70.09 
TimeStep: 95818, m: 390.81, v: 0.42, y: 0.10, k: 8.19 
